,GEO.id,zip_code,GEO.display-label,total_population,percent_age_under_5,percent_age_5-9,percent_age_10-14,percent_age_15-19,percent_age_20-24,percent_age_25-34,percent_age_35-44,percent_age_45-54,percent_age_55-59,percent_age_60-64,percent_age_65-74,percent_age_75-84,percent_age85_and_over,percent_age_65_and_over,median_age
329,8600000US60657,60657,ZCTA5 60657,68088,5.2,2.9,1.4,1.5,12.8,39.6,14.2,9.3,3.5,3,3.6,1.9,1.2,6.6,30.5
330,8600000US60659,60659,ZCTA5 60659,39657,7.7,7.2,7.2,5.4,5,17.3,15.1,12.3,6.5,5,6.4,3.7,1.1,11.2,35.1
331,8600000US60660,60660,ZCTA5 60660,42060,4.2,3,3.1,6.6,9.6,21,15.3,14,6.5,6,6.3,2.9,1.3,10.5,36.2
332,8600000US60661,60661,ZCTA5 60661,7436,3.5,0.2,0.1,1,12.5,50.7,17,5.9,3.1,4.1,1.5,0,0.2,1.8,31
333,8600000US60706,60706,ZCTA5 60706,23284,4,4.1,4,5.7,7.4,11.3,12,14.3,7.5,6.8,8.3,10.3,4.4,22.9,46
334,8600000US60707,60707,ZCTA5 60707,42712,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1
335,8600000US60712,60712,ZCTA5 60712,12611,3.2,5.8,7.3,7.5,5.5,6.3,10.4,14.2,8.5,7.7,11.7,7.5,4.4,23.6,47.8
336,8600000US60714,60714,ZCTA5 60714,30111,5,4.6,5,4,4.6,13,10.4,14,7.7,6.3,10.6,9.6,5.3,25.4,48.2
337,8600000US60803,60803,ZCTA5 60803,22945,6.4,6.7,6,7.7,7.9,14.3,12.9,15.5,5,4.9,6.6,4.1,1.9,12.6,35.7
338,8600000US60804,60804,ZCTA5 60804,84042,9.7,10.3,9.2,7.5,7.7,17.6,14.8,9.8,4,3.7,3.2,1.6,0.8,5.7,28.2
339,8600000US60805,60805,ZCTA5 60805,19903,6.4,6.8,7.1,7.5,6.9,11.1,11.4,16.6,8.3,4.5,4.6,5.3,3.6,13.5,38.7
340,8600000US60827,60827,ZCTA5 60827,28547,6.1,7.5,10.7,9,8,14,13.5,12.6,6.1,4.5,4.4,2.3,1.4,8,31
341,8600000US60901,60901,ZCTA5 60901,36908,7.9,9.1,6.8,6.6,6.4,12.7,12.9,12.8,6.5,4.6,7.5,4.1,2,13.6,35.3
342,8600000US60910,60910,ZCTA5 60910,382,4.7,6,6.8,2.4,4.5,12.3,11.8,14.4,7.1,5.5,4.7,14.7,5.2,24.6,49.1
343,8600000US60911,60911,ZCTA5 60911,1604,5.9,12.5,4.8,7.2,1.4,14.3,15,13.2,7,8.7,6.7,2.4,1.2,10.2,37.5
344,8600000US60912,60912,ZCTA5 60912,735,9.5,6.5,12.7,8.8,5.3,11.4,7.6,12,5.7,3.4,9.5,6.7,0.8,17,32.3
345,8600000US60913,60913,ZCTA5 60913,1371,1.8,2,2.6,3.1,8.5,4.6,10.7,22.8,17.4,8.6,10.3,4.7,3,17.9,53.3
346,8600000US60914,60914,ZCTA5 60914,28923,5.7,6.8,7.8,9.9,9.2,13.1,11.8,14.1,5.6,5.3,5.6,3.4,1.6,10.6,33.5
347,8600000US60915,60915,ZCTA5 60915,10601,7.5,5.1,6.6,5.7,8.6,15.7,12.6,11.1,7.6,5.6,6.1,5.3,2.5,13.9,35.4
348,8600000US60917,60917,ZCTA5 60917,607,5.4,5.9,10.9,5.9,10.9,15,12,13.2,3.6,4.9,7.2,4.9,0,12.2,33.3
349,8600000US60918,60918,ZCTA5 60918,783,3.1,4.1,6.5,8.2,5.5,5.2,13,14.7,10.9,5.6,8.7,9.8,4.7,23.2,48.2
350,8600000US60919,60919,ZCTA5 60919,605,8.6,4.5,5.5,4.8,8.6,15.5,11.4,17.7,12.9,3,5.3,0.5,1.8,7.6,36.7
351,8600000US60920,60920,ZCTA5 60920,120,8.3,5.8,2.5,9.2,12.5,18.3,8.3,15.8,0.8,6.7,10.8,0.8,0,11.7,31.2
352,8600000US60921,60921,ZCTA5 60921,1381,7.9,6.8,7,5.8,6.7,12.2,8,13.1,8.5,7,9.8,5.3,2,17.1,40.3
353,8600000US60922,60922,ZCTA5 60922,2332,7.1,6.2,5.3,6.6,5.3,11.7,9.6,15.6,8.1,6,8.9,8,1.5,18.4,43.8
354,8600000US60924,60924,ZCTA5 60924,1691,7.2,4.3,6.9,7.3,2.2,8.9,10.6,13.4,5.9,9.8,12.5,6,5,23.5,47.9
355,8600000US60926,60926,ZCTA5 60926,29,0,0,0,0,0,0,0,20.7,17.2,0,51.7,0,10.3,62.1,70.2
356,8600000US60927,60927,ZCTA5 60927,2384,7.8,8.4,6.5,7.7,6.3,12.5,12.8,12.5,5.6,3,9.6,3.9,3.5,17,35.3
357,8600000US60928,60928,ZCTA5 60928,736,5.7,4.1,6.9,3.5,8.7,10.3,11.4,17.4,7.5,4.2,10.3,7.3,2.6,20.2,44.4
358,8600000US60929,60929,ZCTA5 60929,818,4.2,5.4,6,16.4,5.6,16.4,9.4,11.1,6.7,3.2,9.2,5.1,1.3,15.6,30.3
359,8600000US60930,60930,ZCTA5 60930,819,6.1,2.4,7.2,5.5,3.9,6.6,11.2,12.5,5.6,7.1,7.3,10.6,13.9,31.9,51
360,8600000US60931,60931,ZCTA5 60931,590,7.6,5.8,7.1,6.8,7.3,13.4,14.1,14.4,6.4,4.4,6.3,4.1,2.4,12.7,36
361,8600000US60932,60932,ZCTA5 60932,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
362,8600000US60933,60933,ZCTA5 60933,248,3.2,2.4,4.4,3.2,11.7,5.2,10.5,17.3,11.7,11.7,8.9,8.9,0.8,18.5,51.1
363,8600000US60934,60934,ZCTA5 60934,276,10.1,6.9,2.5,9.4,0.7,18.5,10.1,14.5,4.7,8,13.4,1.1,0,14.5,36.7
364,8600000US60935,60935,ZCTA5 60935,1397,5.6,11.7,6.9,12.7,3.8,8.8,15.3,15.9,5.1,6.4,3.9,3.1,0.9,7.9,35.3
365,8600000US60936,60936,ZCTA5 60936,4125,2.1,8.6,6.1,5.9,5.6,11.2,10.1,14.6,6.4,6.3,10.6,7.9,4.6,23.1,45.3
366,8600000US60938,60938,ZCTA5 60938,2109,7.8,8.2,6.7,4.6,4.1,11.7,12.1,12.5,6.6,5,10.6,5,5,20.6,40
367,8600000US60940,60940,ZCTA5 60940,3524,5.6,5.8,6.2,8,8.2,8.9,14.6,20,5.1,5.3,6.3,4.3,1.8,12.4,40.2
368,8600000US60941,60941,ZCTA5 60941,1979,5,6.4,7.6,8.2,5.2,7.5,13,15.3,4.6,8.5,10.5,6,2.1,18.6,41.8
369,8600000US60942,60942,ZCTA5 60942,6094,8.5,6.2,5.6,6,3.2,12.9,8.2,13.3,10.6,6.3,7.2,7.1,4.9,19.1,42.8
370,8600000US60945,60945,ZCTA5 60945,170,1.8,4.7,5.3,5.3,4.1,3.5,8.2,20.6,9.4,8.8,15.3,10.6,2.4,28.2,52
371,8600000US60946,60946,ZCTA5 60946,384,5.7,7.3,6.8,5.2,5.5,11.7,11.5,11.5,9.1,10.2,10.7,3.6,1.3,15.6,41.6
372,8600000US60948,60948,ZCTA5 60948,1553,5.1,8.8,9,4.6,1.7,9.3,10.4,11.2,5,12.1,13.4,7.9,1.6,22.9,47.1
373,8600000US60949,60949,ZCTA5 60949,656,11.6,4.3,5.9,4.9,10.2,13.1,9.5,14.2,3.7,6.1,6.4,8.2,2,16.6,35
374,8600000US60950,60950,ZCTA5 60950,11883,6.6,8,5.2,7,6.4,12.1,12.5,15.1,5,5.5,8.6,5.3,2.8,16.7,39.5
375,8600000US60951,60951,ZCTA5 60951,725,4,7.6,4,7.9,5.7,9.7,15.9,19.9,8.1,11.6,3.3,2.3,0.1,5.8,42.2
376,8600000US60952,60952,ZCTA5 60952,716,5.4,7.8,10.2,7.3,7.3,8.1,13.1,10.6,4.2,2.1,10.3,10.8,2.8,23.9,39
377,8600000US60953,60953,ZCTA5 60953,2372,3.2,5.7,7,6.5,2.8,8.5,14.4,17.9,11,6.9,7.7,6.3,2.2,16.1,47
378,8600000US60954,60954,ZCTA5 60954,6260,2.7,5.4,8.3,7.5,4.6,8.9,12.6,16.1,8.2,9.2,9.3,4,3.1,16.4,45
379,8600000US60955,60955,ZCTA5 60955,1833,3.9,4.3,8.3,10.1,8.5,9.7,11.6,19.1,7.7,3.5,7.1,5.2,0.9,13.3,39.2
380,8600000US60957,60957,ZCTA5 60957,5515,5.9,6.5,6.5,7,3.7,10.1,12.5,16.7,6,6.8,7.8,6.2,4.3,18.3,43.6
381,8600000US60958,60958,ZCTA5 60958,2107,5.2,6.7,7.1,8,5.6,8.4,8.2,18.9,8.5,7.9,8.4,5.1,1.9,15.4,45.3
382,8600000US60959,60959,ZCTA5 60959,1073,6.3,2.9,6.1,10.7,3,11.7,7.5,21.2,6.5,3.2,10.9,4.8,5.1,20.8,45.4
383,8600000US60960,60960,ZCTA5 60960,1089,6.7,6.5,6.6,9.3,4.7,14.1,10.7,16.1,9.6,4.6,7.9,2.2,1,11.1,37.1
384,8600000US60961,60961,ZCTA5 60961,772,2.3,5.7,9.1,11.5,7.8,3,8.3,16.8,11.4,8.5,6.5,6,3.1,15.5,45.4
385,8600000US60962,60962,ZCTA5 60962,595,10.6,4.7,4.4,6.7,4.5,10.6,17.1,14.1,5.9,3.5,10.8,6.6,0.5,17.8,41.3
386,8600000US60963,60963,ZCTA5 60963,1818,8.1,6.9,6.2,6.1,6.7,11.6,10.1,14.7,5.5,7.9,10.6,3.4,2.3,16.2,38.5
387,8600000US60964,60964,ZCTA5 60964,5232,6.2,6.1,5.2,6.8,6.1,11.6,11.2,14.7,7.7,6.9,11.1,4.2,2.1,17.3,42.8
388,8600000US60966,60966,ZCTA5 60966,1558,8,5.8,7.1,6.1,5.8,11,10.6,16.2,4.2,6.5,11,5.2,2.4,18.6,42.3
389,8600000US60968,60968,ZCTA5 60968,330,3,5.8,7,0.9,5.5,1.5,8.5,20.3,3.3,17,16.4,9.7,1.2,27.3,53
390,8600000US60969,60969,ZCTA5 60969,59,13.6,18.6,15.3,1.7,0,16.9,16.9,0,0,6.8,5.1,0,5.1,10.2,30.1
391,8600000US60970,60970,ZCTA5 60970,7173,4.4,5.1,5.1,6.9,5.4,10.9,9.8,15.4,6.4,6.8,11.4,6.8,5.5,23.6,46.1
392,8600000US60973,60973,ZCTA5 60973,486,6.8,10.3,11.7,6.2,3.5,7.4,11.5,10.1,5.6,5.8,16.7,3.3,1.2,21.2,40.2
393,8600000US60974,60974,ZCTA5 60974,330,2.7,7.6,10,7.6,3.3,12.1,7.9,7.3,12.7,5.2,19.1,2.1,2.4,23.6,42.3
394,8600000US61001,61001,ZCTA5 61001,1250,3,4.9,6,2.5,3.8,8.2,11.4,11.3,11,15,13,8.6,1.5,23.1,54.5
395,8600000US61006,61006,ZCTA5 61006,1794,3.2,4.1,2.2,5.5,7.9,12.1,8,21.1,9.5,9,12,4.3,1.1,17.4,49.2
396,8600000US61007,61007,ZCTA5 61007,649,4.8,0,9.1,9.6,8.5,3.7,10.6,24.3,8.9,5.9,6.9,7.7,0,14.6,49.4
397,8600000US61008,61008,ZCTA5 61008,34683,6.1,7.3,9.6,8,6,10.8,14.7,14.3,5.9,5.2,6.8,3.9,1.2,12,36.6
398,8600000US61010,61010,ZCTA5 61010,8278,4.7,9,9.5,8.1,5.6,9.3,13.8,16.6,7.8,5.1,5.3,3.8,1.3,10.5,38.3
399,8600000US61011,61011,ZCTA5 61011,2139,1.1,3.1,2.8,7.7,4.3,9.9,14.5,16.8,16.8,10.8,8,2.6,1.4,12.1,50.7
400,8600000US61012,61012,ZCTA5 61012,2461,6.5,6.8,11.8,6.3,7.4,6.1,19.1,12.6,7.8,2.3,6.3,5.1,2,13.3,37.4
401,8600000US61013,61013,ZCTA5 61013,488,6.6,5.9,2.9,5.1,3.5,7,9.4,22.1,5.3,7.8,15.2,8.4,0.8,24.4,50.2
402,8600000US61014,61014,ZCTA5 61014,1171,5,7.4,4.9,6.1,2.5,7.7,14,12.3,9.1,7.1,18.8,4.6,0.5,23.9,48.1
403,8600000US61015,61015,ZCTA5 61015,670,1.6,1.6,8.2,3,6.4,10.3,2.4,29.3,16,3.4,9.1,4,4.6,17.8,50.4
404,8600000US61016,61016,ZCTA5 61016,4681,4.6,7.2,5.2,3.3,4.4,12.4,12.9,15.3,10.2,7.8,10.3,5.5,0.9,16.7,44.9
405,8600000US61018,61018,ZCTA5 61018,1221,4.1,7.1,11.6,5.4,6.8,12.9,11.2,12.1,8,5.1,8.8,6.7,0,15.6,37
406,8600000US61019,61019,ZCTA5 61019,3354,4.1,5.9,8.9,5.3,1.8,6.9,11.2,7.4,6.3,11.9,22.2,5.8,2.4,30.4,53.2
407,8600000US61020,61020,ZCTA5 61020,3301,8,7.6,10.5,7.5,5.2,10.5,19.8,14.2,7.8,4.1,3.1,1.5,0.1,4.7,35.1
408,8600000US61021,61021,ZCTA5 61021,23171,4.8,5.8,5.5,6.2,6.5,13.1,12.6,16.6,7,6.4,7.6,5.5,2.6,15.7,41.5
409,8600000US61024,61024,ZCTA5 61024,2456,6.9,3.5,6.3,7.7,6.5,11.3,11.6,14.8,6.6,7.7,9.6,3.6,3.8,17.1,42.8
410,8600000US61025,61025,ZCTA5 61025,4821,5.5,6.9,8.6,5.6,6.1,8.4,12.4,16.2,5.9,7.7,10.5,4.6,1.6,16.7,41.6
411,8600000US61027,61027,ZCTA5 61027,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
412,8600000US61028,61028,ZCTA5 61028,2027,5.5,6.1,7.6,6.5,3.4,9.4,12.4,11.6,6.1,7.3,10.8,9.8,3.5,24.1,44.5
413,8600000US61030,61030,ZCTA5 61030,2420,6.4,7.6,7.7,5.5,7.3,11.4,11.5,13.6,6.4,8.1,7.9,4,2.6,14.5,40
414,8600000US61031,61031,ZCTA5 61031,1738,8.5,9,9.6,5.5,4.2,8.3,10.7,14.1,3.9,3.5,12.3,4.8,5.7,22.7,38.1
415,8600000US61032,61032,ZCTA5 61032,31576,6.3,5.5,6.6,5.9,5.9,10.3,11.9,14,6.9,7,8.8,7,3.9,19.7,43.3
416,8600000US61036,61036,ZCTA5 61036,6747,4.1,3.7,4.5,4.6,3.6,10.7,7.3,15.1,11.9,8.8,16.6,5.9,3.1,25.6,53.5
417,8600000US61037,61037,ZCTA5 61037,324,3.1,25.6,15.4,0,0,0,30.2,0,4,14.2,4,3.4,0,7.4,42.4
418,8600000US61038,61038,ZCTA5 61038,1083,0.3,2.4,3.7,6.6,8.6,13.4,8,26.7,4.3,9,10.5,4.3,2.1,17,48.1
419,8600000US61039,61039,ZCTA5 61039,1035,4.8,4.3,8.2,9.2,8.9,11.4,10.5,17.9,10.4,5.2,6.7,2.1,0.3,9.1,37.4
420,8600000US61041,61041,ZCTA5 61041,1304,4.4,6.9,4.1,4.5,2.5,6.4,11,13.2,9,11.9,13,9.4,3.8,26.2,52.2
421,8600000US61042,61042,ZCTA5 61042,483,12,7.2,5.2,3.3,4.3,14.1,14.3,6,9.5,5.6,12.6,4.3,1.4,18.4,38.5
422,8600000US61043,61043,ZCTA5 61043,86,2.3,7,0,0,14,14,14,12.8,1.2,14,18.6,2.3,0,20.9,43.9
423,8600000US61044,61044,ZCTA5 61044,169,3.6,0,4.7,11.8,3.6,21.3,3,26,11.8,9.5,4.7,0,0,4.7,45.9
424,8600000US61046,61046,ZCTA5 61046,2823,4.3,4.5,5.1,6.3,3.8,5.2,11.3,15.1,10.4,9,14.5,8.1,2.5,25.1,51
425,8600000US61047,61047,ZCTA5 61047,1537,4.4,4.7,7.5,4.9,5.5,5.3,15.9,16.3,5.9,9.5,12,6.4,1.8,20.2,47.9
426,8600000US61048,61048,ZCTA5 61048,4136,5.5,5.8,8.2,6.2,3.8,10.3,9.4,15.8,5.5,7.2,10,9,3.3,22.3,46.1
427,8600000US61049,61049,ZCTA5 61049,522,2.9,6.3,1.9,10.3,5.6,10.7,13,19.2,7.3,8,6.5,6.3,1.9,14.8,44.6
428,8600000US61050,61050,ZCTA5 61050,288,7.6,1.7,12.5,3.1,5.2,19.1,13.2,16.7,6.3,0,8.7,5.9,0,14.6,39.1
429,8600000US61051,61051,ZCTA5 61051,1548,7.4,9.6,2.6,4.9,3.7,14.9,8.7,17,9.9,7.1,7,5.3,1.9,14.2,42.3
430,8600000US61052,61052,ZCTA5 61052,1021,9.1,6.3,8.4,2.5,4,11.2,13.4,11.7,3.7,15.3,8.2,5.1,1.1,14.4,41.1
431,8600000US61053,61053,ZCTA5 61053,3140,6.6,5.5,7.9,5.9,3.8,9.7,11.8,11.9,9.1,6.1,9.7,7.5,4.4,21.6,44.3
432,8600000US61054,61054,ZCTA5 61054,4041,4.7,5.1,7.8,6,6.7,10.9,8.4,13.8,9.2,6.7,8.4,7.5,5,20.9,45.4
433,8600000US61057,61057,ZCTA5 61057,146,0,0,5.5,6.2,6.2,18.5,6.8,0,28.1,17.1,11.6,0,0,11.6,56.1
434,8600000US61059,61059,ZCTA5 61059,168,1.2,0.6,14.3,30.4,1.8,4.2,26.2,7.7,6.5,1.8,3,2.4,0,5.4,30
435,8600000US61060,61060,ZCTA5 61060,1510,7.8,4.5,7.4,5.3,8.5,12.3,11.6,17.5,8.4,3.1,6.8,5.2,1.7,13.6,37.7
436,8600000US61061,61061,ZCTA5 61061,6777,1.5,4.7,5.3,7.1,4.6,6.7,11.7,16.9,9,6.4,13.5,10,2.6,26,50
437,8600000US61062,61062,ZCTA5 61062,1964,5.9,7.3,7.4,6.8,5,10.3,13.7,14.7,8.2,6.1,9.1,2.2,3.4,14.7,40.7
438,8600000US61063,61063,ZCTA5 61063,4260,7.6,8.3,7.8,5.7,4.6,12.8,10.3,12.3,8.3,4,10,5,3.4,18.4,39.1
439,8600000US61064,61064,ZCTA5 61064,3659,5.7,8.1,7.4,4.6,4.4,9.5,12.5,13.7,6.4,5.8,14,4.9,3.1,22,42.9
440,8600000US61065,61065,ZCTA5 61065,10984,8.3,7.2,7.7,9.5,4.6,11.9,12.5,15.5,7.1,2.9,7.7,4.3,0.8,12.7,35.6
441,8600000US61067,61067,ZCTA5 61067,645,0.9,2.6,8.1,7.1,4,3.9,10.1,21.9,10.2,9.8,14.9,4.3,2.2,21.4,49.6
442,8600000US61068,61068,ZCTA5 61068,14998,6.6,7.4,7.3,8.6,5.9,12.1,14,15.6,5.4,3.9,7.4,4.3,1.7,13.4,36.6
443,8600000US61070,61070,ZCTA5 61070,1269,1.7,2.8,12,10.6,5.2,4.4,9.9,24.2,7.6,12.2,5.1,2.3,2.1,9.5,48.5
444,8600000US61071,61071,ZCTA5 61071,14476,6.3,6.4,5.4,7.2,6.9,10,11.8,14.3,7.8,7.5,9.4,4.8,2.2,16.4,41.9
445,8600000US61072,61072,ZCTA5 61072,11475,4.6,5.5,8.6,7.9,4.1,9.4,14.4,17.3,6.3,8,7.6,4.3,1.9,13.8,41.2
446,8600000US61073,61073,ZCTA5 61073,19704,5.2,6.9,9.3,8.2,5.2,7.5,14.6,18.4,8,5.7,7.3,2.7,1.3,11.2,40.9
447,8600000US61074,61074,ZCTA5 61074,4245,3.6,2.8,6.8,8.3,6.7,11.4,10.2,17.1,4.8,7.4,10.1,6.7,4,20.8,45.1
448,8600000US61075,61075,ZCTA5 61075,981,3.7,5.7,5.6,9.3,9.2,5.7,11.3,12.1,7.2,9.8,9.5,8.7,2.2,20.4,44.9
449,8600000US61077,61077,ZCTA5 61077,79,0,0,0,19,0,46.8,19,0,0,0,15.2,0,0,15.2,26.7
450,8600000US61078,61078,ZCTA5 61078,1294,4.1,9.1,4.9,4.8,2.9,10.4,10.9,15.3,8,8,11.4,5.1,5.1,21.6,45.9
451,8600000US61079,61079,ZCTA5 61079,117,1.7,9.4,18.8,7.7,0,9.4,1.7,23.9,14.5,4.3,4.3,4.3,0,8.5,50.1
452,8600000US61080,61080,ZCTA5 61080,11032,5.9,8.8,6.7,8.4,4.1,11.7,16.8,13.7,8.4,5.6,5.5,3.2,1,9.7,36.4
453,8600000US61081,61081,ZCTA5 61081,21711,5.9,5.3,7.8,6.8,5.5,10.9,12.1,15.2,7.3,5,8.4,5.8,3.9,18.2,41.3
454,8600000US61084,61084,ZCTA5 61084,2794,13.4,5.2,6.5,5.8,3.4,17.2,12.6,13.9,5.1,3.8,9.2,3.9,0.1,13.2,33.9
455,8600000US61085,61085,ZCTA5 61085,3365,7.9,3.8,7.1,6.8,5,8.9,11.1,15.2,5.8,4.1,10.6,10.9,2.8,24.3,44.6
456,8600000US61087,61087,ZCTA5 61087,1665,4.6,5.8,4.8,6.4,4.3,10.5,13.1,14.6,7,5.9,12,8.3,2.8,23.1,45.4
457,8600000US61088,61088,ZCTA5 61088,6045,6.4,7.8,8.2,6.2,6.4,11.7,12.5,17.7,7.1,5.1,6.7,2.2,2,10.8,38.3
458,8600000US61089,61089,ZCTA5 61089,798,1.1,4.5,5.3,10.4,4.6,8.4,9.1,18.7,9.4,13.9,9.9,1.1,3.5,14.5,48.5
459,8600000US61091,61091,ZCTA5 61091,93,0,0,0,0,0,0,0,67.7,0,14,8.6,9.7,0,18.3,53.7
460,8600000US61101,61101,ZCTA5 61101,22680,8,9,8.6,8,6.2,13.3,11.3,13.8,5.1,4.8,5.8,4.6,1.5,11.9,32.5
461,8600000US61102,61102,ZCTA5 61102,19691,9,7.8,7.4,7.7,7.5,11.9,14.4,12.5,6.3,3.7,5.9,4.6,1.3,11.7,34.2
462,8600000US61103,61103,ZCTA5 61103,24378,7,5.7,6.4,7.5,6.3,12.9,12.5,14.1,6.5,5.4,7.1,5.3,3.3,15.7,38.7
463,8600000US61104,61104,ZCTA5 61104,18345,9.6,8.8,7.5,8.6,7.2,15,13.3,13.3,5.3,3.2,4.7,2.1,1.2,8.1,30.3
464,8600000US61107,61107,ZCTA5 61107,30695,5.4,6.4,5.8,5.5,5.4,12.1,11.9,14,8.1,6.6,8.6,6.2,3.9,18.7,43.1
465,8600000US61108,61108,ZCTA5 61108,29642,6.2,6.6,6.4,5.7,6.8,13.4,11.3,13.5,6.5,6.3,8.7,5.9,2.6,17.2,39.4
466,8600000US61109,61109,ZCTA5 61109,27845,7.3,6.6,6.8,5.7,7,13.8,12.9,15.1,6.2,6.6,7.9,3.3,0.9,12.1,37.2
467,8600000US61111,61111,ZCTA5 61111,24034,6,7.1,5.9,7.3,5.3,15.2,14.3,14.7,5.4,5.6,7.8,3.8,1.4,13,37.7
468,8600000US61112,61112,ZCTA5 61112,106,0,0,0,0,0,0,0,0,0,0,15.1,25.5,59.4,100,89.4
469,8600000US61114,61114,ZCTA5 61114,14358,4.3,5.3,5.8,5,4.7,8.7,10.9,13.9,9.7,8.3,10.8,7.7,5.1,23.6,49.4
470,8600000US61115,61115,ZCTA5 61115,23178,6.6,4.9,7.8,5.7,7.6,12,12.9,16.2,6.5,6,8.9,3.8,1,13.7,39.9
471,8600000US61201,61201,ZCTA5 61201,39082,6.3,6.2,6.6,8.5,8.2,12.2,10.9,13.3,6.3,5.2,7.8,5.2,3.1,16.1,36.6
472,8600000US61230,61230,ZCTA5 61230,1336,8.8,8,6.1,3.2,5.1,13.1,12.6,15.8,7.5,3.9,10,4.3,1.6,15.9,39.6
473,8600000US61231,61231,ZCTA5 61231,5199,6.2,3.4,6.1,5.9,5.8,11.7,9.7,13.5,7.4,5.7,10.1,9,5.7,24.8,45.5
474,8600000US61232,61232,ZCTA5 61232,1528,3.9,4.2,4.9,10.3,12,7.3,16.2,21.3,5,6.2,5.7,2.1,1.1,8.9,42.4
475,8600000US61234,61234,ZCTA5 61234,1396,7.5,9.3,7.2,5.3,3.7,11.5,12.5,19.6,5.1,5.4,6.9,4.9,1.2,13,39.4
476,8600000US61235,61235,ZCTA5 61235,1432,3.5,5.1,8.4,6.7,4.8,6.6,12.1,22.5,7.6,5.2,8.2,7.1,2.2,17.5,46.1
477,8600000US61236,61236,ZCTA5 61236,70,18.6,0,4.3,4.3,17.1,0,15.7,4.3,0,4.3,0,31.4,0,31.4,41.3
478,8600000US61238,61238,ZCTA5 61238,2927,6.9,6,5.6,5.1,8.4,9.9,12.8,13.9,5.9,7.9,10.4,6.1,1,17.4,40.9
479,8600000US61239,61239,ZCTA5 61239,1247,10.2,15.1,7.3,5.9,6.8,11,14.3,10.4,2.4,4.5,4.8,6.3,1,12.2,28.9
480,8600000US61240,61240,ZCTA5 61240,6160,7.7,4.4,7.2,4.1,4.4,12.3,9.4,15.2,7.2,9.8,13.8,3.6,1,18.4,45.2
481,8600000US61241,61241,ZCTA5 61241,6806,7.9,6.5,6.6,7.3,5.8,11.1,13.2,16.3,6.6,6,8.4,3.3,0.8,12.4,38.8
482,8600000US61242,61242,ZCTA5 61242,1047,3.4,5.8,3.3,4.4,5.1,11.1,12.2,18.7,10,10.6,5.3,6.2,3.8,15.3,50
483,8600000US61243,61243,ZCTA5 61243,223,5.4,0.9,13,3.1,0,0,11.7,20.2,11.7,12.6,13,7.6,0.9,21.5,54.1
484,8600000US61244,61244,ZCTA5 61244,24085,8,6.1,5.5,4.7,6.5,14.6,11.1,12.6,6.9,6.1,8.5,6.7,2.7,17.9,39
485,8600000US61250,61250,ZCTA5 61250,2635,5.1,7.3,10.4,6.9,5,8,14.4,14.3,5,8.3,7.3,6.1,1.7,15.1,39.2
486,8600000US61251,61251,ZCTA5 61251,324,2.8,5.6,5.2,2.2,0,5.9,12,21,6.5,18.2,13.6,7.1,0,20.7,51.9
487,8600000US61252,61252,ZCTA5 61252,5329,5.3,6.9,5.5,7,4.4,11.1,11.9,16.3,7.1,7.5,10,5.1,2,17.2,43.3
488,8600000US61254,61254,ZCTA5 61254,11374,4.9,6.4,8.4,6.9,2.9,10.3,12.4,13.8,9,5.8,10.6,6.7,1.9,19.2,43
489,8600000US61256,61256,ZCTA5 61256,2146,4.6,6.8,6.8,5.6,5.2,9.4,13.4,14.8,7.5,8.2,12.4,3.5,1.7,17.6,43.6
490,8600000US61257,61257,ZCTA5 61257,1154,2.6,3.1,2.7,9.7,6.5,11.4,13.5,12.7,6.8,9.2,16.1,4.6,1.1,21.8,45.7
491,8600000US61258,61258,ZCTA5 61258,371,13.7,6.2,6.2,4,8.6,14.3,7.5,13.5,4.3,5.1,12.9,2.7,0.8,16.4,32.1
492,8600000US61259,61259,ZCTA5 61259,1109,4.4,4,7.7,2.9,11.3,7.1,10.5,24.5,13.2,0.9,8.6,3.9,1.2,13.6,46.6
493,8600000US61260,61260,ZCTA5 61260,949,10.6,9.1,5.5,5.2,5.3,9.2,21.4,8.5,6.5,9.3,8.2,0.9,0.3,9.5,37
494,8600000US61261,61261,ZCTA5 61261,925,9.8,2.4,5.6,4.2,7.6,13.2,11,8.5,10.2,7.7,13,5.3,1.5,19.8,43.3
495,8600000US61262,61262,ZCTA5 61262,1388,4.8,7.8,4.3,6.6,2.8,11.4,9,17.7,9.7,8.1,10.1,5.3,2.5,17.9,48.4
496,8600000US61263,61263,ZCTA5 61263,698,7.7,7.4,8.2,4.4,5.2,6.9,26.1,12.9,8.2,3.7,4.9,3,1.4,9.3,38
497,8600000US61264,61264,ZCTA5 61264,10450,4.3,5.1,4.8,4.6,4.5,11.3,12.7,16.1,8,9.4,11.6,5.8,1.9,19.4,47
498,8600000US61265,61265,ZCTA5 61265,44887,6.1,6.6,6,6.6,6.1,13.4,12.5,13.8,6.7,6.8,7.8,5.2,2.5,15.5,38.9
499,8600000US61270,61270,ZCTA5 61270,7159,4.1,4.9,7.1,6.1,6,10.7,10.8,15.9,7.6,7.8,10.4,5.3,3.4,19.1,45.2
