,zip_code,percent_employed,percent_no_health,percent_public_health,total_population,population_porportion,percent_age_over_65,percent_age_under_14,percent_low_income
526,61323,56.5,13.800000190734863,59.599998474121094,94.0,7.314857612072956e-06,27.700000762939453,26.5,31.5
527,61324,86.69999694824219,25.0,0.0,60.0,4.6690579438291024e-06,0.0,0.0,0.0
528,61325,66.4000015258789,4.699999809265137,29.100000381469727,1008.0,7.844017090974376e-05,18.30000114440918,24.700000762939453,8.100000381469727
529,61326,65.5999984741211,11.5,37.099998474121094,2295.0,0.0001785914646461606,15.5,17.599998474121094,12.5
530,61327,66.5,11.699999809265137,30.200000762939453,1265.0,9.843930456554517e-05,17.100000381469727,13.5,4.599999904632568
531,61328,100.0,0.0,0.0,13.0,1.0116292514794623e-06,0.0,0.0,0.0
532,61329,70.5999984741211,3.4000000953674316,26.5,1428.0,0.00011112357606180012,17.200000762939453,19.100000381469727,6.5
533,61330,69.69999694824219,12.100000381469727,28.100000381469727,1387.0,0.00010793305409606546,15.899999618530273,18.099998474121094,1.899999976158142
534,61331,,,,0.0,0.0,,,
535,61332,67.5999984741211,8.399999618530273,37.29999923706055,83.0,6.458863481384469e-06,25.299999237060547,18.0,9.800000190734863
536,61333,69.80000305175781,7.800000190734863,38.29999923706055,256.0,1.9921313651138917e-05,14.40000057220459,22.200000762939453,1.7000000476837158
537,61334,69.5,8.199999809265137,32.5,637.0,4.956983320880681e-05,12.40000057220459,23.30000114440918,8.0
538,61335,65.80000305175781,4.199999809265137,37.29999923706055,453.0,3.525138890836388e-05,25.799999237060547,14.5,5.599999904632568
539,61336,55.0,10.199999809265137,49.400001525878906,862.0,6.707879947498441e-05,11.399999618530273,25.5,17.69999885559082
540,61337,76.80000305175781,12.199999809265137,35.599998474121094,590.0,4.591240212903358e-05,9.300000190734863,29.0,10.399999618530273
541,61338,64.0999984741211,8.399999618530273,57.0,298.0,2.3189653802546673e-05,18.399999618530273,29.900001525878906,33.29999923706055
542,61340,69.19999694824219,11.0,33.20000076293945,355.0,2.7625259463093244e-05,12.399999618530273,21.200000762939453,4.699999809265137
543,61341,61.5,8.899999618530273,30.100000381469727,7645.0,0.0005949158221483231,16.899999618530273,18.0,13.399999618530273
544,61342,65.69999694824219,11.899999618530273,38.29999923706055,9255.0,0.000720202166121453,16.600000381469727,23.0,13.299999237060547
545,61344,59.099998474121094,5.599999904632568,45.29999923706055,322.0,2.5057277525775135e-05,25.100000381469727,19.0,14.200000762939453
